order_id,customer_id,restaurant_id,order_date,day_of_week,order_hour,order_value,cuisine,restaurant_rating,delivery_time_min,customer_rating,discount_used,occasion,repeat_order
O001379,C0091,R0032,2025-12-25,Thursday,23,571,Italian,4.3,34,4,0,Friends,1
O001380,C0091,R0031,2026-06-17,Wednesday,19,448,Italian,4.2,31,5,1,Routine,0
O001381,C0092,R0081,2026-07-31,Friday,18,281,Pizza,4.1,42,5,1,Late Night,0
O001382,C0092,R0008,2026-07-29,Wednesday,17,690,Biryani,3.9,25,5,1,Routine,0
O001383,C0092,R0066,2026-07-14,Tuesday,17,865,Pizza,4.3,30,2,1,Work Lunch,0
O001384,C0092,R0036,2026-01-01,Thursday,21,599,Biryani,3.9,40,5,0,Work Lunch,1
O001385,C0092,R0122,2026-01-08,Thursday,14,333,North Indian,4.0,35,5,1,Late Night,0
O001386,C0092,R0103,2026-07-24,Friday,18,335,Italian,4.9,32,3,1,Work Lunch,0
O001387,C0092,R0144,2025-11-19,Wednesday,18,220,Burgers,4.2,23,4,1,Family,0
O001388,C0092,R0005,2026-03-05,Thursday,12,480,Pizza,4.0,36,5,1,Routine,0
O001389,C0092,R0036,2026-07-25,Saturday,22,1119,Biryani,3.9,40,3,0,Routine,1
O001390,C0092,R0022,2026-03-19,Thursday,13,633,Biryani,3.7,38,5,1,Movie Night,0
O001391,C0093,R0076,2026-03-09,Monday,22,653,Healthy,3.8,19,4,1,Routine,0
O001392,C0093,R0113,2026-02-02,Monday,10,491,Healthy,4.2,42,5,1,Routine,1
O001393,C0093,R0013,2026-03-31,Tuesday,22,1189,South Indian,4.1,44,3,0,Movie Night,1
O001394,C0093,R0113,2025-12-27,Saturday,17,634,Healthy,4.2,42,4,0,Routine,1
O001395,C0093,R0013,2026-07-19,Sunday,14,922,South Indian,4.1,44,4,1,Routine,1
O001396,C0093,R0135,2026-03-28,Saturday,17,784,Desserts,4.2,31,4,1,Movie Night,0
O001397,C0093,R0057,2026-04-25,Saturday,22,287,Maharashtrian,4.6,32,4,1,Work Lunch,1
O001398,C0093,R0120,2026-03-19,Thursday,18,451,Biryani,4.0,39,3,1,Work Lunch,1
O001399,C0093,R0001,2026-02-15,Sunday,21,235,South Indian,3.9,38,4,1,Work Lunch,0
O001400,C0093,R0065,2026-05-31,Sunday,12,763,Healthy,4.8,37,4,1,Routine,0
O001401,C0093,R0120,2026-09-01,Tuesday,12,598,Biryani,4.0,39,5,0,Family,1
O001402,C0093,R0029,2026-08-05,Wednesday,23,915,Chinese,4.3,43,4,0,Family,0
O001403,C0093,R0142,2026-04-27,Monday,19,892,South Indian,4.4,36,5,0,Movie Night,0
O001404,C0093,R0101,2026-03-30,Monday,14,290,Chinese,4.2,27,5,1,Friends,0
O001405,C0093,R0087,2025-12-20,Saturday,17,570,Cafe,4.3,36,4,0,Routine,0
O001406,C0093,R0057,2025-10-27,Monday,19,321,Maharashtrian,4.6,32,3,0,Friends,1
O001407,C0094,R0038,2026-02-02,Monday,23,658,Chinese,4.0,29,4,1,Movie Night,0
O001408,C0094,R0050,2026-04-01,Wednesday,8,759,Biryani,4.0,26,4,0,Routine,1
O001409,C0094,R0140,2026-02-21,Saturday,19,450,Biryani,4.5,15,3,1,Movie Night,0
O001410,C0094,R0052,2026-08-05,Wednesday,17,550,Thai,4.7,29,5,1,Late Night,1
O001411,C0094,R0091,2026-04-11,Saturday,10,395,Biryani,4.0,34,5,1,Late Night,1
O001412,C0094,R0052,2025-09-14,Sunday,22,483,Thai,4.7,29,5,0,Routine,1
O001413,C0094,R0050,2026-06-19,Friday,21,562,Biryani,4.0,26,4,1,Routine,1
O001414,C0094,R0091,2026-08-16,Sunday,20,178,Biryani,4.0,34,4,1,Date Night,1
O001415,C0095,R0032,2026-07-27,Monday,17,634,Italian,4.3,34,4,1,Family,0
O001416,C0095,R0136,2025-12-12,Friday,10,415,Chinese,3.6,45,5,1,Work Lunch,1
O001417,C0095,R0046,2026-04-29,Wednesday,12,371,South Indian,4.4,45,4,1,Movie Night,0
O001418,C0095,R0099,2025-11-07,Friday,23,366,North Indian,3.8,28,4,0,Late Night,0
O001419,C0095,R0105,2026-02-10,Tuesday,20,421,North Indian,3.8,47,5,1,Late Night,0
O001420,C0095,R0007,2026-07-12,Sunday,19,439,Chinese,4.2,23,3,0,Friends,0
O001421,C0095,R0136,2025-09-20,Saturday,21,358,Chinese,3.6,45,5,0,Routine,1
O001422,C0095,R0070,2025-10-05,Sunday,9,249,Cafe,3.6,24,3,1,Routine,1
O001423,C0095,R0006,2025-09-29,Monday,14,644,Chinese,3.5,26,3,1,Movie Night,1
O001424,C0095,R0070,2026-02-09,Monday,14,214,Cafe,3.6,24,5,0,Routine,1
O001425,C0095,R0107,2025-11-18,Tuesday,12,392,Healthy,4.0,48,3,0,Routine,0
O001426,C0095,R0104,2025-10-05,Sunday,14,610,Cafe,4.3,38,5,1,Friends,0
O001427,C0095,R0124,2026-02-10,Tuesday,20,328,Healthy,4.4,15,5,1,Movie Night,0
O001428,C0095,R0006,2026-04-18,Saturday,18,700,Chinese,3.5,26,5,1,Routine,1
O001429,C0096,R0147,2025-11-30,Sunday,13,516,Biryani,3.9,17,3,1,Routine,0
O001430,C0096,R0043,2026-06-16,Tuesday,10,322,Pizza,4.3,15,5,1,Movie Night,0
O001431,C0096,R0138,2025-11-18,Tuesday,10,603,North Indian,4.6,22,4,0,Work Lunch,0
O001432,C0096,R0049,2026-06-01,Monday,20,334,Desserts,4.6,22,4,1,Work Lunch,0
O001433,C0096,R0021,2026-06-16,Tuesday,19,523,Thai,4.1,34,5,1,Friends,0
O001434,C0096,R0143,2026-08-26,Wednesday,13,365,Desserts,4.0,25,5,1,Friends,1
O001435,C0096,R0143,2026-01-07,Wednesday,9,304,Desserts,4.0,25,4,1,Friends,1
O001436,C0097,R0091,2025-11-16,Sunday,18,323,Biryani,4.0,34,3,0,Routine,1
O001437,C0097,R0088,2025-09-22,Monday,10,367,Biryani,4.1,33,3,1,Movie Night,1
O001438,C0097,R0088,2026-05-02,Saturday,17,405,Biryani,4.1,33,4,0,Work Lunch,1
O001439,C0097,R0071,2025-09-12,Friday,20,259,South Indian,4.1,48,2,0,Friends,0
O001440,C0097,R0091,2026-03-06,Friday,18,328,Biryani,4.0,34,4,1,Family,1
O001441,C0097,R0052,2025-12-04,Thursday,18,456,Thai,4.7,29,4,1,Movie Night,0
O001442,C0097,R0091,2026-05-11,Monday,21,298,Biryani,4.0,34,5,0,Family,1
O001443,C0097,R0050,2026-02-22,Sunday,9,516,Biryani,4.0,26,4,0,Movie Night,0
O001444,C0097,R0140,2025-10-07,Tuesday,10,579,Biryani,4.5,15,4,0,Routine,0
O001445,C0097,R0088,2026-02-02,Monday,21,359,Biryani,4.1,33,5,1,Work Lunch,1
O001446,C0098,R0072,2025-11-17,Monday,9,306,Cafe,4.4,19,2,1,Late Night,1
O001447,C0098,R0074,2026-08-10,Monday,12,269,Cafe,4.6,27,4,1,Late Night,1
O001448,C0098,R0122,2026-02-13,Friday,13,296,North Indian,4.0,35,4,1,Friends,1
O001449,C0098,R0074,2025-10-14,Tuesday,14,179,Cafe,4.6,27,4,1,Family,1
O001450,C0098,R0048,2026-05-13,Wednesday,8,202,Cafe,4.6,29,3,1,Friends,1
O001451,C0098,R0074,2026-07-01,Wednesday,17,216,Cafe,4.6,27,5,0,Late Night,1
O001452,C0098,R0008,2026-03-07,Saturday,13,447,Biryani,3.9,25,5,1,Routine,1
O001453,C0098,R0048,2026-01-23,Friday,19,246,Cafe,4.6,29,4,1,Movie Night,1
O001454,C0098,R0048,2025-09-14,Sunday,18,301,Cafe,4.6,29,3,0,Routine,1
O001455,C0098,R0027,2025-11-26,Wednesday,8,389,Maharashtrian,4.5,48,4,1,Friends,1
O001456,C0098,R0005,2026-08-26,Wednesday,13,683,Pizza,4.0,36,3,1,Routine,0
O001457,C0098,R0022,2026-04-11,Saturday,14,669,Biryani,3.7,38,5,1,Routine,0
O001458,C0098,R0074,2026-08-04,Tuesday,18,306,Cafe,4.6,27,5,1,Friends,1
O001459,C0098,R0103,2026-02-19,Thursday,19,297,Italian,4.9,32,4,1,Routine,0
O001460,C0098,R0144,2026-07-18,Saturday,8,323,Burgers,4.2,23,4,1,Friends,0
O001461,C0098,R0044,2025-09-11,Thursday,13,300,Thai,4.2,17,5,1,Work Lunch,0
O001462,C0098,R0072,2026-04-30,Thursday,17,342,Cafe,4.4,19,5,1,Work Lunch,1
O001463,C0098,R0122,2026-08-23,Sunday,21,362,North Indian,4.0,35,4,1,Routine,1
O001464,C0098,R0027,2026-03-13,Friday,14,288,Maharashtrian,4.5,48,3,1,Work Lunch,1
O001465,C0098,R0074,2026-05-22,Friday,23,196,Cafe,4.6,27,4,1,Work Lunch,1
O001466,C0098,R0081,2026-08-30,Sunday,14,369,Pizza,4.1,42,5,0,Routine,0
O001467,C0098,R0019,2026-02-26,Thursday,22,449,Biryani,4.1,34,3,1,Routine,1
O001468,C0098,R0111,2025-12-09,Tuesday,18,374,Desserts,3.6,21,5,1,Routine,0
O001469,C0098,R0108,2025-10-14,Tuesday,18,253,North Indian,4.5,36,4,1,Movie Night,0
O001470,C0098,R0008,2025-10-15,Wednesday,23,789,Biryani,3.9,25,4,1,Friends,1
O001471,C0098,R0019,2026-02-12,Thursday,19,490,Biryani,4.1,34,5,1,Movie Night,1
O001472,C0098,R0008,2025-09-13,Saturday,23,760,Biryani,3.9,25,4,1,Routine,1
O001473,C0099,R0009,2025-10-26,Sunday,12,527,Biryani,4.4,30,5,0,Routine,0
O001474,C0099,R0034,2026-03-12,Thursday,9,419,Burgers,4.8,40,4,1,Routine,0
O001475,C0099,R0075,2026-01-01,Thursday,23,428,South Indian,4.2,43,5,1,Routine,0
O001476,C0099,R0010,2025-10-10,Friday,8,383,Desserts,3.5,15,3,1,Friends,0
O001477,C0099,R0145,2026-02-23,Monday,20,906,South Indian,4.5,28,4,1,Routine,0
O001478,C0099,R0134,2026-06-27,Saturday,21,902,Maharashtrian,4.3,28,4,1,Late Night,1
O001479,C0099,R0149,2026-04-25,Saturday,21,445,North Indian,4.7,34,3,0,Movie Night,1
O001480,C0099,R0120,2026-08-08,Saturday,9,480,Biryani,4.0,39,5,1,Family,0
O001481,C0099,R0149,2025-09-30,Tuesday,22,286,North Indian,4.7,34,4,0,Routine,1
O001482,C0099,R0100,2025-10-13,Monday,10,235,Chinese,4.4,29,4,0,Routine,0
O001483,C0099,R0101,2025-10-18,Saturday,8,323,Chinese,4.2,27,3,0,Work Lunch,0
O001484,C0099,R0150,2026-08-19,Wednesday,12,455,Maharashtrian,4.0,36,2,1,Routine,0
O001485,C0099,R0116,2025-10-12,Sunday,17,439,Maharashtrian,4.2,35,4,0,Routine,0
O001486,C0099,R0003,2026-05-31,Sunday,12,178,Chinese,4.0,24,2,0,Work Lunch,0
O001487,C0099,R0134,2025-12-12,Friday,22,1000,Maharashtrian,4.3,28,4,0,Late Night,1
O001488,C0100,R0146,2026-07-08,Wednesday,22,330,Chinese,3.2,28,4,0,Routine,0
O001489,C0100,R0023,2026-01-27,Tuesday,22,849,Cafe,4.1,21,4,1,Friends,0
O001490,C0100,R0065,2025-10-03,Friday,18,919,Healthy,4.8,37,4,1,Routine,0
O001491,C0100,R0029,2025-09-05,Friday,9,832,Chinese,4.3,43,3,0,Routine,0
O001492,C0100,R0135,2025-12-12,Friday,13,846,Desserts,4.2,31,4,0,Routine,0
O001493,C0100,R0073,2026-06-06,Saturday,20,648,Maharashtrian,4.4,18,5,0,Late Night,0
O001494,C0100,R0057,2026-08-26,Wednesday,9,263,Maharashtrian,4.6,32,4,1,Friends,1
O001495,C0100,R0057,2025-10-10,Friday,12,247,Maharashtrian,4.6,32,4,1,Routine,1
O001496,C0100,R0145,2026-02-13,Friday,23,646,South Indian,4.5,28,3,0,Late Night,0
O001497,C0100,R0087,2025-11-24,Monday,17,716,Cafe,4.3,36,5,1,Friends,0
O001498,C0101,R0131,2026-07-02,Thursday,13,416,South Indian,4.4,28,4,1,Family,1
O001499,C0101,R0092,2026-05-19,Tuesday,21,1079,South Indian,4.5,15,3,1,Routine,1
O001500,C0101,R0080,2026-04-08,Wednesday,13,552,South Indian,4.7,27,3,1,Movie Night,0
O001501,C0101,R0092,2026-01-03,Saturday,19,1089,South Indian,4.5,15,5,1,Routine,1
O001502,C0101,R0131,2026-08-17,Monday,13,597,South Indian,4.4,28,4,1,Routine,1
O001503,C0101,R0020,2025-11-23,Sunday,9,589,Biryani,4.2,28,4,1,Routine,1
O001504,C0101,R0020,2026-05-12,Tuesday,14,779,Biryani,4.2,28,4,1,Movie Night,1
O001505,C0101,R0090,2025-10-02,Thursday,20,692,Maharashtrian,4.5,33,5,1,Date Night,0
O001506,C0101,R0025,2026-04-10,Friday,9,665,Cafe,4.1,35,4,0,Friends,0
O001507,C0101,R0126,2026-04-18,Saturday,8,388,Italian,4.1,21,3,1,Late Night,0
O001508,C0101,R0049,2026-08-13,Thursday,9,410,Desserts,4.6,22,4,1,Routine,0
O001509,C0102,R0040,2026-03-06,Friday,22,418,South Indian,4.6,27,5,1,Friends,0
O001510,C0102,R0074,2026-08-15,Saturday,9,190,Cafe,4.6,27,3,1,Family,0
O001511,C0102,R0108,2026-02-12,Thursday,18,264,North Indian,4.5,36,4,1,Work Lunch,1
O001512,C0102,R0022,2026-05-05,Tuesday,14,736,Biryani,3.7,38,4,1,Work Lunch,1
O001513,C0102,R0022,2026-05-10,Sunday,14,638,Biryani,3.7,38,5,1,Family,1
O001514,C0102,R0122,2025-12-08,Monday,12,217,North Indian,4.0,35,4,1,Family,0
O001515,C0102,R0108,2025-09-23,Tuesday,22,319,North Indian,4.5,36,4,1,Work Lunch,1
O001516,C0102,R0072,2026-04-28,Tuesday,18,239,Cafe,4.4,19,5,1,Routine,0
O001517,C0103,R0135,2026-03-27,Friday,18,529,Desserts,4.2,31,5,0,Movie Night,0
O001518,C0103,R0055,2026-04-27,Monday,18,1229,Biryani,3.6,31,4,1,Routine,0
O001519,C0103,R0134,2026-03-18,Wednesday,17,843,Maharashtrian,4.3,28,3,1,Late Night,1
O001520,C0103,R0120,2025-11-12,Wednesday,23,413,Biryani,4.0,39,4,0,Routine,0
O001521,C0103,R0059,2026-07-22,Wednesday,10,647,Cafe,4.4,33,4,0,Work Lunch,0
O001522,C0103,R0100,2025-09-09,Tuesday,17,165,Chinese,4.4,29,5,0,Date Night,1
O001523,C0103,R0023,2026-08-06,Thursday,10,831,Cafe,4.1,21,4,1,Routine,0
O001524,C0103,R0073,2025-12-05,Friday,12,583,Maharashtrian,4.4,18,4,1,Routine,1
O001525,C0103,R0146,2026-03-21,Saturday,18,369,Chinese,3.2,28,4,0,Routine,0
O001526,C0103,R0073,2026-02-21,Saturday,12,759,Maharashtrian,4.4,18,4,0,Routine,1
O001527,C0103,R0142,2026-03-21,Saturday,10,861,South Indian,4.4,36,3,1,Routine,0
O001528,C0103,R0113,2026-06-10,Wednesday,13,567,Healthy,4.2,42,4,1,Routine,1
O001529,C0103,R0034,2026-05-09,Saturday,20,274,Burgers,4.8,40,3,0,Friends,0
O001530,C0103,R0113,2026-04-11,Saturday,17,514,Healthy,4.2,42,5,1,Late Night,1
O001531,C0103,R0087,2025-11-22,Saturday,18,477,Cafe,4.3,36,5,0,Late Night,0
O001532,C0103,R0069,2025-10-02,Thursday,14,448,South Indian,4.4,30,5,0,Late Night,0
O001533,C0103,R0013,2025-10-06,Monday,14,839,South Indian,4.1,44,5,0,Friends,0
O001534,C0103,R0073,2026-07-10,Friday,13,666,Maharashtrian,4.4,18,5,0,Routine,1
O001535,C0103,R0010,2026-05-25,Monday,18,249,Desserts,3.5,15,5,0,Date Night,0
O001536,C0103,R0011,2026-04-03,Friday,18,275,Chinese,4.0,36,4,1,Routine,0
O001537,C0103,R0073,2026-02-06,Friday,21,647,Maharashtrian,4.4,18,3,0,Routine,1
O001538,C0103,R0057,2026-07-21,Tuesday,13,338,Maharashtrian,4.6,32,4,1,Friends,0
O001539,C0103,R0149,2026-04-09,Thursday,20,437,North Indian,4.7,34,4,0,Routine,0
O001540,C0103,R0065,2025-11-07,Friday,19,706,Healthy,4.8,37,4,1,Routine,0
O001541,C0103,R0134,2026-03-12,Thursday,23,900,Maharashtrian,4.3,28,4,0,Friends,1
O001542,C0103,R0100,2025-11-06,Thursday,14,275,Chinese,4.4,29,2,0,Family,1
O001543,C0104,R0059,2026-05-02,Saturday,9,866,Cafe,4.4,33,5,0,Routine,0
O001544,C0104,R0057,2026-03-10,Tuesday,17,285,Maharashtrian,4.6,32,3,0,Routine,0
O001545,C0104,R0003,2026-02-16,Monday,22,251,Chinese,4.0,24,5,0,Routine,0
O001546,C0104,R0101,2026-02-09,Monday,21,403,Chinese,4.2,27,5,1,Movie Night,0
O001547,C0104,R0142,2026-05-03,Sunday,23,788,South Indian,4.4,36,5,0,Routine,1
O001548,C0104,R0063,2026-02-23,Monday,20,318,Pizza,4.2,32,2,0,Date Night,1
O001549,C0104,R0134,2026-08-25,Tuesday,12,887,Maharashtrian,4.3,28,4,1,Movie Night,1
O001550,C0104,R0113,2026-02-13,Friday,23,632,Healthy,4.2,42,5,0,Friends,0
O001551,C0104,R0063,2025-12-28,Sunday,22,366,Pizza,4.2,32,5,0,Family,1
O001552,C0104,R0013,2026-01-01,Thursday,12,976,South Indian,4.1,44,4,0,Work Lunch,0
O001553,C0104,R0120,2026-04-30,Thursday,8,399,Biryani,4.0,39,4,0,Routine,0
O001554,C0104,R0142,2025-10-20,Monday,17,991,South Indian,4.4,36,4,1,Date Night,1
O001555,C0104,R0118,2026-07-18,Saturday,14,650,Chinese,4.6,37,4,1,Routine,0
O001556,C0104,R0001,2026-05-11,Monday,18,213,South Indian,3.9,38,5,0,Family,0
O001557,C0104,R0034,2026-01-16,Friday,9,382,Burgers,4.8,40,4,0,Work Lunch,0
O001558,C0104,R0010,2025-12-09,Tuesday,23,376,Desserts,3.5,15,3,0,Date Night,0
O001559,C0104,R0100,2026-09-01,Tuesday,10,295,Chinese,4.4,29,5,1,Work Lunch,0
O001560,C0104,R0134,2025-10-02,Thursday,18,864,Maharashtrian,4.3,28,4,0,Routine,1
O001561,C0105,R0077,2026-07-23,Thursday,8,916,Maharashtrian,4.0,41,4,1,Routine,0
O001562,C0105,R0024,2026-07-16,Thursday,18,630,Burgers,4.1,43,4,0,Family,0
O001563,C0105,R0032,2026-01-19,Monday,14,566,Italian,4.3,34,3,1,Work Lunch,0
O001564,C0105,R0105,2026-02-09,Monday,20,344,North Indian,3.8,47,5,1,Movie Night,0
O001565,C0105,R0067,2025-12-13,Saturday,23,452,Cafe,3.9,32,4,0,Friends,0
O001566,C0105,R0125,2026-07-04,Saturday,20,333,Pizza,3.8,29,4,1,Routine,0
O001567,C0105,R0136,2025-10-03,Friday,22,568,Chinese,3.6,45,3,0,Movie Night,0
O001568,C0105,R0124,2026-05-28,Thursday,23,193,Healthy,4.4,15,4,0,Family,1
O001569,C0105,R0061,2026-01-07,Wednesday,23,620,Burgers,4.5,34,5,0,Work Lunch,1
O001570,C0105,R0124,2026-08-26,Wednesday,8,319,Healthy,4.4,15,4,1,Routine,1
O001571,C0105,R0061,2025-12-15,Monday,10,623,Burgers,4.5,34,4,0,Routine,1
O001572,C0105,R0030,2025-09-16,Tuesday,21,297,Thai,4.0,38,2,1,Friends,0
O001573,C0105,R0007,2026-04-05,Sunday,9,877,Chinese,4.2,23,4,0,Work Lunch,0
O001574,C0106,R0115,2025-11-16,Sunday,18,760,Biryani,3.6,38,3,0,Friends,1
O001575,C0106,R0130,2026-06-13,Saturday,10,315,South Indian,4.1,26,4,1,Family,0
O001576,C0106,R0095,2026-02-09,Monday,9,375,North Indian,3.8,25,4,0,Late Night,0
O001577,C0106,R0109,2026-04-23,Thursday,13,875,Desserts,4.3,29,4,0,Routine,0
O001578,C0106,R0106,2026-07-09,Thursday,18,364,Healthy,4.3,46,3,1,Routine,0
O001579,C0106,R0041,2026-06-29,Monday,10,1264,Biryani,4.5,30,4,0,Routine,1
O001580,C0106,R0084,2025-09-10,Wednesday,9,552,Desserts,4.1,32,3,1,Routine,0
O001581,C0106,R0115,2026-02-16,Monday,19,535,Biryani,3.6,38,4,1,Work Lunch,1
O001582,C0106,R0097,2025-11-13,Thursday,14,374,Chinese,4.9,24,3,0,Movie Night,0
O001583,C0106,R0002,2026-03-13,Friday,19,298,Maharashtrian,4.4,29,4,1,Routine,0
O001584,C0106,R0041,2026-04-12,Sunday,21,855,Biryani,4.5,30,5,1,Routine,1
O001585,C0106,R0017,2025-12-02,Tuesday,14,261,Chinese,4.4,65,4,0,Family,0
O001586,C0106,R0039,2025-09-19,Friday,21,552,Biryani,3.7,28,3,1,Routine,0
O001587,C0106,R0117,2026-06-18,Thursday,23,548,Italian,3.9,43,5,0,Family,0
O001588,C0106,R0004,2026-05-21,Thursday,8,163,South Indian,4.4,43,5,1,Friends,0
O001589,C0106,R0028,2025-11-08,Saturday,18,404,South Indian,4.2,38,4,1,Routine,0
O001590,C0107,R0042,2025-10-06,Monday,10,482,Chinese,4.4,21,4,0,Routine,1
O001591,C0107,R0050,2026-05-27,Wednesday,10,594,Biryani,4.0,26,3,1,Late Night,1
O001592,C0107,R0050,2025-12-31,Wednesday,9,700,Biryani,4.0,26,4,0,Date Night,1
O001593,C0107,R0088,2026-03-03,Tuesday,14,472,Biryani,4.1,33,4,1,Routine,1
O001594,C0107,R0071,2026-02-24,Tuesday,23,179,South Indian,4.1,48,4,1,Routine,1
O001595,C0107,R0071,2026-03-26,Thursday,19,190,South Indian,4.1,48,5,1,Routine,1
O001596,C0107,R0088,2026-04-03,Friday,21,302,Biryani,4.1,33,3,0,Date Night,1
O001597,C0107,R0042,2026-08-23,Sunday,10,347,Chinese,4.4,21,4,0,Family,1
O001598,C0107,R0042,2025-10-17,Friday,12,430,Chinese,4.4,21,5,1,Work Lunch,1
O001599,C0107,R0050,2025-10-31,Friday,23,852,Biryani,4.0,26,5,0,Movie Night,1
O001600,C0107,R0042,2026-01-13,Tuesday,12,460,Chinese,4.4,21,4,0,Routine,1
O001601,C0107,R0140,2026-07-29,Wednesday,21,316,Biryani,4.5,15,5,0,Family,0
O001602,C0107,R0091,2025-09-28,Sunday,21,358,Biryani,4.0,34,4,1,Movie Night,0
O001603,C0107,R0038,2025-12-26,Friday,18,441,Chinese,4.0,29,4,1,Routine,1
O001604,C0107,R0016,2025-12-23,Tuesday,23,412,Burgers,4.5,33,3,1,Routine,1
O001605,C0107,R0016,2025-11-19,Wednesday,10,478,Burgers,4.5,33,4,1,Family,1
O001606,C0107,R0042,2026-02-14,Saturday,17,368,Chinese,4.4,21,4,1,Date Night,1
O001607,C0107,R0038,2026-08-11,Tuesday,17,820,Chinese,4.0,29,5,1,Routine,1
O001608,C0108,R0139,2026-01-28,Wednesday,18,359,North Indian,4.4,29,5,0,Routine,1
O001609,C0108,R0110,2026-08-24,Monday,17,333,Italian,4.7,33,4,0,Family,1
O001610,C0108,R0099,2025-09-22,Monday,12,267,North Indian,3.8,28,5,1,Family,1
O001611,C0108,R0124,2025-12-17,Wednesday,12,214,Healthy,4.4,15,5,0,Family,1
O001612,C0108,R0125,2025-09-05,Friday,14,316,Pizza,3.8,29,4,1,Friends,1
O001613,C0108,R0067,2026-06-26,Friday,14,372,Cafe,3.9,32,4,1,Family,0
O001614,C0108,R0070,2025-11-25,Tuesday,17,252,Cafe,3.6,24,4,0,Routine,0
O001615,C0108,R0139,2026-06-03,Wednesday,8,398,North Indian,4.4,29,4,1,Movie Night,1
O001616,C0108,R0032,2026-07-17,Friday,13,661,Italian,4.3,34,4,0,Routine,1
O001617,C0108,R0007,2026-03-12,Thursday,19,753,Chinese,4.2,23,5,0,Work Lunch,0
O001618,C0108,R0099,2025-12-14,Sunday,23,249,North Indian,3.8,28,5,1,Family,1
O001619,C0108,R0125,2026-02-20,Friday,12,268,Pizza,3.8,29,4,1,Routine,1
O001620,C0108,R0124,2026-01-13,Tuesday,17,384,Healthy,4.4,15,2,1,Routine,1
O001621,C0108,R0139,2026-01-26,Monday,18,371,North Indian,4.4,29,4,1,Routine,1
O001622,C0108,R0105,2026-07-07,Tuesday,21,217,North Indian,3.8,47,4,1,Friends,1
O001623,C0108,R0030,2026-03-28,Saturday,12,217,Thai,4.0,38,4,1,Routine,1
O001624,C0108,R0105,2025-09-23,Tuesday,17,456,North Indian,3.8,47,3,0,Date Night,1
O001625,C0108,R0124,2025-12-16,Tuesday,12,342,Healthy,4.4,15,5,0,Date Night,1
O001626,C0108,R0030,2026-02-01,Sunday,22,192,Thai,4.0,38,5,0,Friends,1
O001627,C0108,R0032,2026-07-02,Thursday,13,613,Italian,4.3,34,4,0,Work Lunch,1
O001628,C0108,R0006,2025-09-29,Monday,21,520,Chinese,3.5,26,4,0,Friends,0
O001629,C0108,R0105,2026-06-19,Friday,13,395,North Indian,3.8,47,4,1,Routine,1
O001630,C0108,R0136,2025-09-14,Sunday,13,448,Chinese,3.6,45,4,1,Routine,0
O001631,C0108,R0110,2025-12-03,Wednesday,14,334,Italian,4.7,33,5,1,Routine,1
O001632,C0108,R0139,2026-03-19,Thursday,22,374,North Indian,4.4,29,3,1,Routine,1
O001633,C0109,R0018,2026-03-21,Saturday,20,229,Pizza,3.5,47,5,1,Date Night,1
O001634,C0109,R0060,2026-05-11,Monday,18,225,Italian,4.3,43,5,0,Family,0
O001635,C0109,R0018,2026-01-26,Monday,23,238,Pizza,3.5,47,4,0,Late Night,1
O001636,C0109,R0018,2026-01-07,Wednesday,9,237,Pizza,3.5,47,4,1,Family,1
O001637,C0109,R0037,2025-09-02,Tuesday,8,283,Maharashtrian,4.6,45,4,0,Family,1
O001638,C0109,R0094,2025-09-07,Sunday,13,402,Italian,4.4,42,4,1,Late Night,1
O001639,C0109,R0094,2026-02-04,Wednesday,18,306,Italian,4.4,42,4,1,Work Lunch,1
O001640,C0109,R0089,2026-06-19,Friday,10,371,Chinese,3.9,30,4,1,Routine,1
O001641,C0109,R0037,2026-03-09,Monday,12,250,Maharashtrian,4.6,45,5,1,Friends,1
O001642,C0109,R0037,2026-04-06,Monday,22,326,Maharashtrian,4.6,45,5,0,Movie Night,1
O001643,C0109,R0068,2025-10-10,Friday,13,660,Thai,4.3,20,3,1,Work Lunch,1
O001644,C0109,R0086,2025-09-13,Saturday,13,285,Italian,4.4,23,3,1,Date Night,0
O001645,C0109,R0114,2025-11-02,Sunday,13,244,Chinese,3.6,33,5,0,Routine,1
O001646,C0109,R0018,2026-04-23,Thursday,23,267,Pizza,3.5,47,4,0,Movie Night,1
O001647,C0109,R0012,2025-11-02,Sunday,21,397,Pizza,3.3,27,4,0,Date Night,0
O001648,C0109,R0083,2026-08-17,Monday,23,713,Healthy,4.3,36,3,1,Routine,1
O001649,C0109,R0089,2026-05-03,Sunday,10,421,Chinese,3.9,30,4,1,Routine,1
O001650,C0109,R0089,2025-10-16,Thursday,22,566,Chinese,3.9,30,2,0,Routine,1
O001651,C0109,R0083,2026-06-25,Thursday,22,644,Healthy,4.3,36,4,1,Family,1
O001652,C0109,R0114,2026-01-18,Sunday,8,269,Chinese,3.6,33,5,1,Friends,1
O001653,C0109,R0068,2026-05-05,Tuesday,9,552,Thai,4.3,20,2,1,Friends,1
O001654,C0110,R0146,2025-11-19,Wednesday,12,367,Chinese,3.2,28,5,0,Routine,0
O001655,C0110,R0087,2026-08-15,Saturday,17,811,Cafe,4.3,36,4,1,Routine,0
O001656,C0110,R0053,2026-05-14,Thursday,17,361,Cafe,4.4,26,3,0,Movie Night,0
O001657,C0110,R0142,2026-04-01,Wednesday,10,853,South Indian,4.4,36,5,1,Late Night,1
