interaction_id,customer_id,restaurant_id,event_type,event_time,source_surface
I0005409,C0107,R0091,view_menu,2026-08-29,reorder
I0005410,C0107,R0050,impression,2026-05-24,home
I0005411,C0107,R0016,impression,2026-04-28,offers
I0005412,C0107,R0052,impression,2026-04-24,offers
I0005413,C0107,R0042,impression,2026-03-24,offers
I0005414,C0107,R0042,click,2026-03-28,search
I0005415,C0107,R0050,order,2026-01-02,ai_assistant
I0005416,C0107,R0071,view_menu,2026-03-14,reorder
I0005417,C0107,R0050,click,2026-08-30,reorder
I0005418,C0107,R0088,dismiss,2026-01-01,search
I0005419,C0107,R0052,add_to_cart,2026-09-06,ai_assistant
I0005420,C0107,R0140,add_to_cart,2026-02-12,ai_assistant
I0005421,C0107,R0052,impression,2026-04-14,reorder
I0005422,C0107,R0052,impression,2026-06-08,offers
I0005423,C0107,R0042,click,2026-03-17,home
I0005424,C0107,R0052,view_menu,2026-03-04,offers
I0005425,C0107,R0038,impression,2026-02-02,offers
I0005426,C0107,R0042,impression,2026-04-26,search
I0005427,C0107,R0038,impression,2026-02-13,search
I0005428,C0107,R0042,dismiss,2026-03-23,offers
I0005429,C0107,R0016,save,2026-01-12,home
I0005430,C0107,R0052,impression,2026-05-29,ai_assistant
I0005431,C0107,R0088,view_menu,2026-01-31,ai_assistant
I0005432,C0107,R0091,click,2026-01-04,home
I0005433,C0107,R0038,impression,2026-01-01,reorder
I0005434,C0107,R0050,impression,2026-05-18,search
I0005435,C0107,R0091,save,2026-08-10,ai_assistant
I0005436,C0107,R0042,click,2026-02-11,search
I0005437,C0107,R0038,dismiss,2026-02-18,home
I0005438,C0107,R0088,impression,2026-08-08,ai_assistant
I0005439,C0107,R0038,dismiss,2026-04-19,ai_assistant
I0005440,C0107,R0016,impression,2026-02-12,search
I0005441,C0107,R0071,view_menu,2026-04-30,offers
I0005442,C0107,R0050,view_menu,2026-02-12,home
I0005443,C0107,R0052,impression,2026-03-31,home
I0005444,C0107,R0140,save,2026-01-16,offers
I0005445,C0107,R0052,order,2026-06-23,search
I0005446,C0107,R0052,add_to_cart,2026-06-08,search
I0005447,C0107,R0042,order,2026-06-02,reorder
I0005448,C0107,R0071,order,2026-02-09,ai_assistant
I0005449,C0107,R0042,impression,2026-05-18,search
I0005450,C0107,R0038,click,2026-06-30,offers
I0005451,C0107,R0042,click,2026-07-17,ai_assistant
I0005452,C0107,R0038,view_menu,2026-03-10,ai_assistant
I0005453,C0107,R0088,impression,2026-01-23,home
I0005454,C0107,R0091,impression,2026-07-18,search
I0005455,C0107,R0052,impression,2026-04-03,ai_assistant
I0005456,C0107,R0050,impression,2026-08-05,search
I0005457,C0107,R0042,click,2026-02-26,reorder
I0005458,C0107,R0050,view_menu,2026-06-15,ai_assistant
I0005459,C0107,R0050,view_menu,2026-08-16,offers
I0005460,C0107,R0050,view_menu,2026-01-07,reorder
I0005461,C0107,R0038,save,2026-05-23,offers
I0005462,C0107,R0071,impression,2026-06-28,search
I0005463,C0107,R0052,click,2026-03-11,ai_assistant
I0005464,C0107,R0140,view_menu,2026-01-15,ai_assistant
I0005465,C0107,R0071,impression,2026-04-30,ai_assistant
I0005466,C0107,R0091,view_menu,2026-02-10,home
I0005467,C0107,R0038,click,2026-07-19,ai_assistant
I0005468,C0107,R0091,view_menu,2026-06-26,home
I0005469,C0107,R0091,impression,2026-03-09,ai_assistant
I0005470,C0107,R0016,order,2026-05-24,ai_assistant
I0005471,C0108,R0077,view_menu,2026-05-12,reorder
I0005472,C0108,R0133,add_to_cart,2026-03-19,ai_assistant
I0005473,C0108,R0139,click,2026-05-31,reorder
I0005474,C0108,R0125,order,2026-05-28,search
I0005475,C0108,R0077,impression,2026-08-22,ai_assistant
I0005476,C0108,R0110,impression,2026-05-19,home
I0005477,C0108,R0119,click,2026-02-17,home
I0005478,C0108,R0136,impression,2026-06-13,home
I0005479,C0108,R0031,click,2026-01-06,home
I0005480,C0108,R0119,dismiss,2026-03-15,search
I0005481,C0108,R0067,view_menu,2026-03-24,offers
I0005482,C0108,R0046,view_menu,2026-06-18,ai_assistant
I0005483,C0108,R0107,impression,2026-07-29,reorder
I0005484,C0108,R0124,view_menu,2026-05-09,home
I0005485,C0108,R0070,view_menu,2026-03-10,offers
I0005486,C0108,R0123,click,2026-01-04,home
I0005487,C0108,R0107,impression,2026-06-17,ai_assistant
I0005488,C0108,R0067,impression,2026-02-24,offers
I0005489,C0108,R0125,impression,2026-06-30,search
I0005490,C0108,R0070,view_menu,2026-06-24,reorder
I0005491,C0108,R0024,click,2026-01-10,home
I0005492,C0108,R0032,save,2026-03-30,home
I0005493,C0108,R0024,view_menu,2026-04-11,offers
I0005494,C0108,R0133,impression,2026-06-27,reorder
I0005495,C0108,R0070,click,2026-06-09,reorder
I0005496,C0108,R0093,save,2026-06-26,offers
I0005497,C0108,R0133,impression,2026-03-15,ai_assistant
I0005498,C0109,R0060,impression,2026-04-09,search
I0005499,C0109,R0060,dismiss,2026-01-14,ai_assistant
I0005500,C0109,R0018,impression,2026-02-03,ai_assistant
I0005501,C0109,R0094,impression,2026-06-08,home
I0005502,C0109,R0094,add_to_cart,2026-01-15,home
I0005503,C0109,R0086,view_menu,2026-04-17,search
I0005504,C0109,R0035,view_menu,2026-03-20,home
I0005505,C0109,R0089,impression,2026-03-09,search
I0005506,C0109,R0086,view_menu,2026-02-10,search
I0005507,C0109,R0037,impression,2026-08-11,ai_assistant
I0005508,C0109,R0086,dismiss,2026-04-27,search
I0005509,C0109,R0060,save,2026-07-31,offers
I0005510,C0109,R0083,add_to_cart,2026-07-12,search
I0005511,C0109,R0068,click,2026-05-03,offers
I0005512,C0109,R0086,save,2026-04-03,reorder
I0005513,C0109,R0094,impression,2026-05-11,offers
I0005514,C0109,R0035,impression,2026-04-09,ai_assistant
I0005515,C0109,R0089,impression,2026-09-02,offers
I0005516,C0109,R0068,impression,2026-09-05,ai_assistant
I0005517,C0109,R0035,click,2026-06-18,offers
I0005518,C0109,R0012,dismiss,2026-05-11,offers
I0005519,C0109,R0094,impression,2026-01-14,home
I0005520,C0109,R0114,impression,2026-03-08,offers
I0005521,C0109,R0083,impression,2026-08-06,search
I0005522,C0109,R0089,impression,2026-06-09,ai_assistant
I0005523,C0109,R0083,impression,2026-03-09,ai_assistant
I0005524,C0109,R0083,impression,2026-01-02,reorder
I0005525,C0109,R0068,impression,2026-06-28,reorder
I0005526,C0109,R0094,impression,2026-06-20,offers
I0005527,C0109,R0037,add_to_cart,2026-05-04,home
I0005528,C0109,R0114,view_menu,2026-03-27,home
I0005529,C0109,R0018,impression,2026-01-27,ai_assistant
I0005530,C0109,R0068,view_menu,2026-02-20,ai_assistant
I0005531,C0109,R0089,click,2026-08-12,reorder
I0005532,C0109,R0060,view_menu,2026-03-25,ai_assistant
I0005533,C0109,R0086,impression,2026-05-28,ai_assistant
I0005534,C0109,R0089,impression,2026-02-18,search
I0005535,C0109,R0037,dismiss,2026-02-08,reorder
I0005536,C0109,R0068,view_menu,2026-06-07,offers
I0005537,C0109,R0086,save,2026-04-29,home
I0005538,C0109,R0018,click,2026-08-09,home
I0005539,C0109,R0060,view_menu,2026-04-24,offers
I0005540,C0109,R0012,dismiss,2026-02-19,offers
I0005541,C0109,R0012,order,2026-05-20,ai_assistant
I0005542,C0109,R0094,order,2026-05-14,reorder
I0005543,C0109,R0114,impression,2026-01-26,reorder
I0005544,C0109,R0089,view_menu,2026-05-27,reorder
I0005545,C0109,R0114,impression,2026-06-04,search
I0005546,C0109,R0094,impression,2026-05-03,offers
I0005547,C0109,R0089,dismiss,2026-05-17,ai_assistant
I0005548,C0110,R0065,click,2026-01-21,offers
I0005549,C0110,R0118,add_to_cart,2026-06-29,ai_assistant
I0005550,C0110,R0113,click,2026-04-28,offers
I0005551,C0110,R0057,save,2026-03-22,ai_assistant
I0005552,C0110,R0075,impression,2026-03-16,search
I0005553,C0110,R0142,add_to_cart,2026-04-17,reorder
I0005554,C0110,R0087,add_to_cart,2026-08-20,offers
I0005555,C0110,R0101,click,2026-01-10,home
I0005556,C0110,R0116,impression,2026-06-19,home
I0005557,C0110,R0001,save,2026-01-06,reorder
I0005558,C0110,R0065,view_menu,2026-05-06,reorder
I0005559,C0110,R0063,impression,2026-06-10,ai_assistant
I0005560,C0110,R0145,dismiss,2026-08-26,reorder
I0005561,C0110,R0051,impression,2026-07-15,offers
I0005562,C0110,R0055,click,2026-04-06,ai_assistant
I0005563,C0110,R0100,order,2026-06-13,search
I0005564,C0110,R0100,click,2026-02-28,home
I0005565,C0110,R0145,click,2026-04-26,search
I0005566,C0110,R0011,add_to_cart,2026-06-27,search
I0005567,C0110,R0145,click,2026-03-20,home
I0005568,C0110,R0145,add_to_cart,2026-07-15,reorder
I0005569,C0110,R0135,click,2026-02-14,search
I0005570,C0110,R0142,order,2026-06-27,ai_assistant
I0005571,C0110,R0150,save,2026-02-16,reorder
I0005572,C0110,R0135,impression,2026-05-08,home
I0005573,C0110,R0011,impression,2026-04-09,search
I0005574,C0110,R0113,view_menu,2026-03-11,search
I0005575,C0110,R0145,impression,2026-07-20,reorder
I0005576,C0110,R0003,impression,2026-07-30,offers
I0005577,C0110,R0135,impression,2026-06-29,home
I0005578,C0110,R0069,impression,2026-04-29,reorder
I0005579,C0110,R0073,dismiss,2026-01-09,search
I0005580,C0110,R0055,add_to_cart,2026-01-12,offers
I0005581,C0111,R0056,view_menu,2026-05-05,offers
I0005582,C0111,R0033,order,2026-03-12,search
I0005583,C0111,R0081,impression,2026-04-17,home
I0005584,C0111,R0108,view_menu,2026-09-05,offers
I0005585,C0111,R0033,impression,2026-04-04,offers
I0005586,C0111,R0040,impression,2026-04-14,search
I0005587,C0111,R0019,order,2026-06-19,offers
I0005588,C0111,R0144,order,2026-03-26,search
I0005589,C0111,R0036,impression,2026-07-04,home
I0005590,C0111,R0040,view_menu,2026-09-02,search
I0005591,C0111,R0103,impression,2026-08-12,home
I0005592,C0111,R0033,impression,2026-02-20,offers
I0005593,C0111,R0033,click,2026-01-12,reorder
I0005594,C0111,R0027,add_to_cart,2026-06-18,reorder
I0005595,C0111,R0048,impression,2026-04-10,home
I0005596,C0111,R0108,dismiss,2026-02-06,search
I0005597,C0111,R0072,impression,2026-05-01,search
I0005598,C0111,R0005,impression,2026-01-10,reorder
I0005599,C0111,R0056,add_to_cart,2026-04-03,search
I0005600,C0111,R0044,add_to_cart,2026-08-18,home
I0005601,C0112,R0122,view_menu,2026-01-02,reorder
I0005602,C0112,R0081,view_menu,2026-08-22,ai_assistant
I0005603,C0112,R0027,click,2026-08-05,search
I0005604,C0112,R0022,impression,2026-05-10,offers
I0005605,C0112,R0033,add_to_cart,2026-04-18,ai_assistant
I0005606,C0112,R0048,dismiss,2026-06-20,search
I0005607,C0112,R0074,impression,2026-09-01,reorder
I0005608,C0112,R0044,impression,2026-04-05,ai_assistant
I0005609,C0112,R0040,impression,2026-07-17,search
I0005610,C0112,R0122,impression,2026-02-23,ai_assistant
I0005611,C0112,R0005,add_to_cart,2026-03-18,ai_assistant
I0005612,C0112,R0040,impression,2026-05-24,home
I0005613,C0112,R0008,dismiss,2026-07-03,reorder
I0005614,C0112,R0027,view_menu,2026-02-23,search
I0005615,C0112,R0022,click,2026-04-28,ai_assistant
I0005616,C0112,R0122,save,2026-04-14,offers
I0005617,C0112,R0081,click,2026-03-15,home
I0005618,C0112,R0022,impression,2026-08-15,reorder
I0005619,C0112,R0027,impression,2026-07-26,reorder
I0005620,C0112,R0112,impression,2026-06-23,offers
I0005621,C0112,R0048,add_to_cart,2026-05-13,ai_assistant
I0005622,C0112,R0040,view_menu,2026-09-05,home
I0005623,C0112,R0081,impression,2026-05-17,offers
I0005624,C0112,R0033,click,2026-08-10,search
I0005625,C0112,R0005,impression,2026-03-16,search
I0005626,C0112,R0111,impression,2026-01-05,home
I0005627,C0112,R0040,impression,2026-01-17,ai_assistant
I0005628,C0113,R0040,impression,2026-04-20,ai_assistant
I0005629,C0113,R0074,order,2026-01-26,search
I0005630,C0113,R0005,add_to_cart,2026-03-29,ai_assistant
I0005631,C0113,R0056,add_to_cart,2026-07-24,home
I0005632,C0113,R0056,impression,2026-07-03,search
I0005633,C0113,R0122,impression,2026-08-03,search
I0005634,C0113,R0108,impression,2026-02-04,search
I0005635,C0113,R0033,impression,2026-04-16,home
I0005636,C0113,R0112,impression,2026-07-17,search
I0005637,C0113,R0058,impression,2026-03-26,reorder
I0005638,C0113,R0005,impression,2026-07-08,ai_assistant
I0005639,C0113,R0108,impression,2026-03-03,home
I0005640,C0113,R0044,impression,2026-02-03,home
I0005641,C0113,R0019,impression,2026-02-18,search
I0005642,C0113,R0144,click,2026-06-04,search
I0005643,C0113,R0112,view_menu,2026-02-11,reorder
I0005644,C0113,R0008,impression,2026-01-16,ai_assistant
I0005645,C0113,R0019,click,2026-01-25,search
I0005646,C0113,R0008,impression,2026-02-11,ai_assistant
I0005647,C0113,R0036,save,2026-01-30,offers
I0005648,C0113,R0074,impression,2026-03-13,ai_assistant
I0005649,C0113,R0008,click,2026-05-05,offers
I0005650,C0113,R0036,impression,2026-07-16,ai_assistant
I0005651,C0113,R0111,save,2026-08-09,ai_assistant
I0005652,C0113,R0022,click,2026-05-29,reorder
I0005653,C0113,R0103,impression,2026-08-20,reorder
I0005654,C0114,R0063,impression,2026-06-14,offers
I0005655,C0114,R0142,click,2026-04-11,search
I0005656,C0114,R0113,dismiss,2026-04-07,home
I0005657,C0114,R0137,click,2026-02-18,home
I0005658,C0114,R0073,save,2026-04-19,offers
I0005659,C0114,R0116,add_to_cart,2026-04-18,home
I0005660,C0114,R0009,add_to_cart,2026-08-23,search
I0005661,C0114,R0118,impression,2026-02-07,reorder
I0005662,C0114,R0051,order,2026-06-21,ai_assistant
I0005663,C0114,R0059,click,2026-04-26,offers
I0005664,C0114,R0029,click,2026-07-09,search
I0005665,C0114,R0059,impression,2026-08-31,ai_assistant
I0005666,C0114,R0100,impression,2026-04-21,search
I0005667,C0114,R0150,impression,2026-02-17,search
I0005668,C0114,R0065,click,2026-02-27,search
I0005669,C0114,R0001,add_to_cart,2026-01-22,search
I0005670,C0114,R0063,dismiss,2026-03-25,search
I0005671,C0114,R0142,impression,2026-03-28,ai_assistant
I0005672,C0114,R0137,impression,2026-05-05,home
I0005673,C0114,R0134,click,2026-06-30,reorder
I0005674,C0115,R0037,order,2026-08-13,home
I0005675,C0115,R0012,impression,2026-02-13,reorder
I0005676,C0115,R0086,dismiss,2026-02-17,ai_assistant
I0005677,C0115,R0086,impression,2026-04-05,offers
I0005678,C0115,R0018,view_menu,2026-05-14,ai_assistant
I0005679,C0115,R0086,click,2026-02-28,reorder
I0005680,C0115,R0012,impression,2026-08-21,search
I0005681,C0115,R0035,save,2026-06-27,search
I0005682,C0115,R0089,view_menu,2026-04-28,reorder
I0005683,C0115,R0083,impression,2026-02-20,reorder
I0005684,C0115,R0089,order,2026-07-06,search
I0005685,C0115,R0083,view_menu,2026-04-25,ai_assistant
I0005686,C0115,R0083,dismiss,2026-04-04,ai_assistant
I0005687,C0115,R0083,add_to_cart,2026-07-26,ai_assistant
I0005688,C0115,R0114,impression,2026-07-15,home
I0005689,C0115,R0018,view_menu,2026-03-10,reorder
I0005690,C0115,R0094,click,2026-05-27,reorder
I0005691,C0115,R0012,click,2026-02-17,reorder
I0005692,C0115,R0037,dismiss,2026-02-03,search
I0005693,C0115,R0114,add_to_cart,2026-06-24,search
I0005694,C0115,R0060,impression,2026-01-02,ai_assistant
I0005695,C0115,R0060,dismiss,2026-01-18,ai_assistant
I0005696,C0115,R0068,view_menu,2026-03-19,ai_assistant
I0005697,C0115,R0083,impression,2026-06-24,offers
I0005698,C0115,R0083,click,2026-06-11,reorder
I0005699,C0115,R0114,add_to_cart,2026-01-26,reorder
I0005700,C0115,R0089,impression,2026-04-04,offers
I0005701,C0115,R0114,impression,2026-05-23,offers
I0005702,C0115,R0089,impression,2026-08-03,search
I0005703,C0115,R0018,order,2026-08-10,home
I0005704,C0115,R0114,impression,2026-07-29,search
I0005705,C0115,R0094,view_menu,2026-07-25,reorder
I0005706,C0115,R0089,view_menu,2026-07-23,home
I0005707,C0115,R0018,view_menu,2026-08-17,reorder
I0005708,C0115,R0089,add_to_cart,2026-02-15,reorder
I0005709,C0115,R0114,impression,2026-06-18,offers
I0005710,C0115,R0037,click,2026-06-15,ai_assistant
I0005711,C0115,R0089,add_to_cart,2026-08-28,ai_assistant
I0005712,C0115,R0083,impression,2026-01-13,reorder
I0005713,C0115,R0012,click,2026-05-04,home
I0005714,C0115,R0068,impression,2026-07-30,reorder
I0005715,C0115,R0037,order,2026-08-04,reorder
I0005716,C0115,R0037,impression,2026-07-03,search
I0005717,C0115,R0018,click,2026-03-11,search
I0005718,C0115,R0068,save,2026-06-12,home
I0005719,C0115,R0037,save,2026-03-18,home
I0005720,C0115,R0037,view_menu,2026-08-18,search
I0005721,C0115,R0083,impression,2026-02-08,reorder
I0005722,C0115,R0012,add_to_cart,2026-01-12,ai_assistant
I0005723,C0115,R0086,impression,2026-08-04,offers
I0005724,C0115,R0068,impression,2026-08-22,home
I0005725,C0115,R0060,dismiss,2026-07-08,reorder
I0005726,C0115,R0060,add_to_cart,2026-08-31,home
I0005727,C0115,R0094,save,2026-02-11,reorder
I0005728,C0115,R0060,add_to_cart,2026-07-17,offers
I0005729,C0115,R0037,click,2026-03-14,offers
I0005730,C0115,R0035,click,2026-04-22,offers
I0005731,C0115,R0094,view_menu,2026-04-08,reorder
I0005732,C0115,R0018,impression,2026-04-16,search
I0005733,C0115,R0060,click,2026-06-18,home
I0005734,C0115,R0086,click,2026-07-08,home
I0005735,C0115,R0037,impression,2026-01-10,home
I0005736,C0115,R0068,impression,2026-08-03,reorder
I0005737,C0115,R0114,add_to_cart,2026-04-06,offers
I0005738,C0115,R0086,view_menu,2026-08-30,search
I0005739,C0115,R0089,impression,2026-05-11,offers
I0005740,C0115,R0060,view_menu,2026-06-17,home
I0005741,C0115,R0114,impression,2026-05-30,home
I0005742,C0115,R0018,impression,2026-09-06,home
I0005743,C0115,R0094,impression,2026-02-19,home
I0005744,C0115,R0086,order,2026-03-17,ai_assistant
I0005745,C0115,R0094,save,2026-03-14,ai_assistant
I0005746,C0115,R0068,impression,2026-07-02,offers
I0005747,C0115,R0068,impression,2026-03-09,home
I0005748,C0115,R0035,impression,2026-04-28,home
I0005749,C0115,R0094,order,2026-06-25,search
I0005750,C0115,R0068,impression,2026-03-31,reorder
I0005751,C0115,R0089,impression,2026-01-23,reorder
I0005752,C0116,R0072,click,2026-05-21,reorder
I0005753,C0116,R0044,impression,2026-01-04,offers
I0005754,C0116,R0056,save,2026-04-02,home
I0005755,C0116,R0081,impression,2026-05-14,search
I0005756,C0116,R0036,dismiss,2026-03-27,offers
I0005757,C0116,R0008,click,2026-01-31,reorder
I0005758,C0116,R0111,impression,2026-04-28,offers
I0005759,C0116,R0036,view_menu,2026-01-17,reorder
I0005760,C0116,R0008,impression,2026-04-10,home
I0005761,C0116,R0111,save,2026-02-01,home
I0005762,C0116,R0008,dismiss,2026-04-22,search
I0005763,C0116,R0033,add_to_cart,2026-08-05,home
I0005764,C0116,R0111,impression,2026-04-05,ai_assistant
I0005765,C0116,R0027,impression,2026-01-10,offers
I0005766,C0116,R0108,view_menu,2026-04-18,reorder
I0005767,C0116,R0044,view_menu,2026-09-02,offers
I0005768,C0116,R0033,dismiss,2026-03-31,search
I0005769,C0116,R0008,order,2026-01-10,offers
I0005770,C0116,R0044,click,2026-01-20,search
I0005771,C0116,R0040,impression,2026-02-07,reorder
I0005772,C0116,R0144,impression,2026-06-15,reorder
I0005773,C0116,R0122,order,2026-07-11,search
I0005774,C0116,R0036,dismiss,2026-05-21,ai_assistant
I0005775,C0116,R0072,view_menu,2026-01-09,ai_assistant
I0005776,C0116,R0005,view_menu,2026-02-02,reorder
I0005777,C0116,R0066,dismiss,2026-07-28,search
I0005778,C0116,R0111,impression,2026-06-22,home
I0005779,C0116,R0112,dismiss,2026-07-08,ai_assistant
I0005780,C0116,R0074,impression,2026-01-20,ai_assistant
I0005781,C0116,R0103,dismiss,2026-06-30,reorder
I0005782,C0116,R0008,impression,2026-07-27,ai_assistant
I0005783,C0116,R0040,view_menu,2026-01-30,search
I0005784,C0116,R0036,view_menu,2026-06-09,offers
I0005785,C0116,R0108,view_menu,2026-07-22,ai_assistant
I0005786,C0116,R0144,view_menu,2026-08-05,search
I0005787,C0116,R0056,click,2026-08-08,reorder
I0005788,C0116,R0048,impression,2026-07-01,ai_assistant
I0005789,C0116,R0048,dismiss,2026-06-09,search
I0005790,C0116,R0058,impression,2026-06-12,search
I0005791,C0116,R0044,view_menu,2026-07-30,home
I0005792,C0116,R0072,click,2026-03-08,search
I0005793,C0116,R0066,impression,2026-08-28,offers
I0005794,C0116,R0111,click,2026-04-11,offers
I0005795,C0116,R0008,impression,2026-01-17,home
I0005796,C0116,R0058,impression,2026-09-01,search
I0005797,C0116,R0044,view_menu,2026-02-04,offers
I0005798,C0116,R0048,order,2026-02-18,home
I0005799,C0116,R0022,click,2026-05-01,offers
I0005800,C0116,R0033,click,2026-06-19,offers
I0005801,C0116,R0036,click,2026-01-18,home
I0005802,C0116,R0019,impression,2026-06-26,search
I0005803,C0116,R0074,save,2026-05-09,ai_assistant
I0005804,C0116,R0005,impression,2026-04-02,home
I0005805,C0116,R0033,view_menu,2026-08-15,search
I0005806,C0116,R0072,add_to_cart,2026-01-25,reorder
I0005807,C0116,R0066,click,2026-01-15,ai_assistant
